account,indicator,region,sector,value,share_of_region_total,rank,unit,definition
CBA,materials,SE,Other non-ferrous metal ores and concentrates,26.283387569820444,9.561779392686288e-05,103,kt,material
CBA,materials,SE,Services auxiliary to financial intermediation (67),20.285700867267607,7.379847670075766e-05,104,kt,material
CBA,materials,SE,Lubricants,19.078777930875443,6.940774478650242e-05,105,kt,material
CBA,materials,SE,Liquefied Petroleum Gases (LPG),11.789094544507513,4.288820114022781e-05,106,kt,material
CBA,materials,SE,N-fertiliser,11.514039801837551,4.1887564230949744e-05,107,kt,material
CBA,materials,SE,Retail trade services of motor fuel,10.211519064863284,3.714905177388438e-05,108,kt,material
CBA,materials,SE,Foundry work services,8.614337159240753,3.1338575102647115e-05,109,kt,material
CBA,materials,SE,Precious metals,7.7881002243857544,2.833276191506386e-05,110,kt,material
CBA,materials,SE,Anthracite,6.667937435419136,2.4257659554859162e-05,111,kt,material
CBA,materials,SE,Ethane,6.228982971550444,2.2660762756150203e-05,112,kt,material
CBA,materials,SE,Electricity by biomass and waste,4.4423115228590895,1.6160931562695464e-05,113,kt,material
CBA,materials,SE,Electricity by petroleum and other oil derivatives,4.437213257235739,1.6142384299316154e-05,114,kt,material
CBA,materials,SE,Raw milk,4.30107709017784,1.5647126983905187e-05,115,kt,material
CBA,materials,SE,BKB/Peat Briquettes,1.603369563768446,5.832987096117406e-06,116,kt,material
CBA,materials,SE,Gas Works Gas,0.5656996476709598,2.057990135092403e-06,117,kt,material
CBA,materials,SE,Nickel ores and concentrates,0.5267005000505599,1.9161129721664e-06,118,kt,material
CBA,materials,SE,Lignite/Brown Coal,0.5226877915397952,1.9015149172371552e-06,119,kt,material
CBA,materials,SE,Aviation Gasoline,0.5029358614833257,1.8296582749843159e-06,120,kt,material
CBA,materials,SE,"Bricks, tiles and construction products, in baked clay",0.37825336801648946,1.3760689142168135e-06,121,kt,material
CBA,materials,SE,Electricity by solar photovoltaic,0.3427919003265806,1.247061673391769e-06,122,kt,material
CBA,materials,SE,Paddy rice,0.2881960955959577,1.0484445662119425e-06,123,kt,material
CBA,materials,SE,Patent Fuel,0.15070122701764113,5.482443551547351e-07,124,kt,material
CBA,materials,SE,Heavy Fuel Oil,0.15025396553376374,5.466172377870364e-07,125,kt,material
CBA,materials,SE,Additives/Blending Components,0.10884633751512808,3.959781303900767e-07,126,kt,material
CBA,materials,SE,Aluminium ores and concentrates,0.06884466503381685,2.5045382664927053e-07,127,kt,material
CBA,materials,SE,Electricity nec,0.036860505352536606,1.340968775610133e-07,128,kt,material
CBA,materials,SE,"Wool, silk-worm cocoons",0.0005765487647062457,2.0974587398988677e-09,129,kt,material
CBA,materials,SE,Secondary raw materials,5.1364192243926166e-05,1.8686064481425033e-10,130,kt,material
CBA,materials,SE,"Sugar cane, sugar beet",8.92888299316448e-08,3.248287884388962e-13,131,kt,material
CBA,materials,SE,Plant-based fibers,1.722998499648242e-08,6.268191839351438e-14,132,kt,material
CBA,materials,SE,Coking Coal,1.6885246725407418e-08,6.142777590998603e-14,133,kt,material
CBA,materials,SE,Bitumen,1.502644250400608e-08,5.466552890053214e-14,134,kt,material
CBA,materials,SE,Coal Tar,8.09154361325636e-09,2.943667545544837e-14,135,kt,material
CBA,materials,SE,Petroleum Coke,6.918496289829446e-09,2.5169181513127025e-14,136,kt,material
CBA,materials,SE,Glass and glass products,4.843148190373147e-09,1.7619157515148343e-14,137,kt,material
CBA,materials,SE,Naphtha,3.741087018509956e-09,1.3609908032139958e-14,138,kt,material
CBA,materials,SE,Kerosene Type Jet Fuel,2.6462421897080807e-09,9.626911283940185e-15,139,kt,material
CBA,materials,SE,Copper ores and concentrates,1.8870213857453078e-09,6.864899797199569e-15,140,kt,material
CBA,materials,SE,Nuclear fuel,1.878124824576251e-09,6.83253450371292e-15,141,kt,material
CBA,materials,SE,Paraffin Waxes,8.707058766603894e-10,3.167589218256555e-15,142,kt,material
CBA,materials,SE,Gasoline Type Jet Fuel,0.0,0.0,143,kt,material
CBA,materials,SE,Extra-territorial organizations and bodies,0.0,0.0,144,kt,material
CBA,materials,SE,Electricity by Geothermal,0.0,0.0,145,kt,material
CBA,materials,SE,Electricity by solar thermal,0.0,0.0,146,kt,material
CBA,materials,SE,"Electricity by tide, wave, ocean",0.0,0.0,147,kt,material
CBA,materials,SE,Blast Furnace Gas,0.0,0.0,148,kt,material
CBA,materials,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,149,kt,material
CBA,materials,SE,Coke oven gas,0.0,0.0,150,kt,material
CBA,materials,SE,"Collected and purified water, distribution services of water (41)",0.0,0.0,151,kt,material
CBA,materials,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,152,kt,material
CBA,materials,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,153,kt,material
CBA,materials,SE,Gas Coke,0.0,0.0,154,kt,material
CBA,materials,SE,Food waste for treatment: waste water treatment,0.0,0.0,155,kt,material
CBA,materials,SE,Food waste for treatment: landfill,0.0,0.0,156,kt,material
CBA,materials,SE,Food waste for treatment: biogasification and land application,0.0,0.0,157,kt,material
CBA,materials,SE,Food waste for treatment: composting and land application,0.0,0.0,158,kt,material
CBA,materials,SE,Food waste for treatment: incineration,0.0,0.0,159,kt,material
CBA,materials,SE,Intert/metal waste for treatment: incineration,0.0,0.0,160,kt,material
CBA,materials,SE,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,161,kt,material
CBA,materials,SE,Kerosene,0.0,0.0,162,kt,material
CBA,materials,SE,Other waste for treatment: waste water treatment,0.0,0.0,163,kt,material
CBA,materials,SE,Oil/hazardous waste for treatment: incineration,0.0,0.0,164,kt,material
CBA,materials,SE,Manure (biogas treatment),0.0,0.0,165,kt,material
CBA,materials,SE,Manure (conventional treatment),0.0,0.0,166,kt,material
CBA,materials,SE,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,167,kt,material
CBA,materials,SE,Non-specified Petroleum Products,0.0,0.0,168,kt,material
CBA,materials,SE,Plastic waste for treatment: incineration,0.0,0.0,169,kt,material
CBA,materials,SE,Plastic waste for treatment: landfill,0.0,0.0,170,kt,material
CBA,materials,SE,Peat,0.0,0.0,171,kt,material
CBA,materials,SE,Paper waste for treatment: biogasification and land application,0.0,0.0,172,kt,material
CBA,materials,SE,Paper for treatment: landfill,0.0,0.0,173,kt,material
CBA,materials,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,174,kt,material
CBA,materials,SE,Paper waste for treatment: incineration,0.0,0.0,175,kt,material
CBA,materials,SE,Oxygen Steel Furnace Gas,0.0,0.0,176,kt,material
CBA,materials,SE,Other Hydrocarbons,0.0,0.0,177,kt,material
CBA,materials,SE,Other Liquid Biofuels,0.0,0.0,178,kt,material
CBA,materials,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,179,kt,material
CBA,materials,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,180,kt,material
CBA,materials,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,181,kt,material
CBA,materials,SE,Refinery Gas,0.0,0.0,182,kt,material
CBA,materials,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,183,kt,material
CBA,materials,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,184,kt,material
CBA,materials,SE,Textiles waste for treatment: incineration,0.0,0.0,185,kt,material
CBA,materials,SE,Steam and hot water supply services,0.0,0.0,186,kt,material
CBA,materials,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,187,kt,material
CBA,materials,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,188,kt,material
CBA,materials,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,189,kt,material
CBA,materials,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,190,kt,material
CBA,materials,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,191,kt,material
CBA,materials,SE,Sewage sludge for treatment: biogasification and land application,0.0,0.0,192,kt,material
CBA,materials,SE,Uranium and thorium ores (12),0.0,0.0,193,kt,material
CBA,materials,SE,Textiles waste for treatment: landfill,0.0,0.0,194,kt,material
CBA,materials,SE,Transmission services of electricity,0.0,0.0,195,kt,material
CBA,materials,SE,Transportation services via pipelines,0.0,0.0,196,kt,material
CBA,materials,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,197,kt,material
CBA,materials,SE,White Spirit & SBP,0.0,0.0,198,kt,material
CBA,materials,SE,Wood waste for treatment: landfill,0.0,0.0,199,kt,material
CBA,materials,SE,Wood waste for treatment: incineration,0.0,0.0,200,kt,material
PBA,materials,SE,Sand and clay,122575.24183038001,0.44008741208640745,1,kt,material
PBA,materials,SE,Iron ores,44252.6294602,0.158882208889359,2,kt,material
PBA,materials,SE,"Products of forestry, logging and related services (02)",42530.26182197001,0.15269831477460027,3,kt,material
PBA,materials,SE,Copper ores and concentrates,26748.7192742,0.09603713169335047,4,kt,material
PBA,materials,SE,Precious metal ores and concentrates,10459.636192319998,0.03755370297056637,5,kt,material
PBA,materials,SE,Cattle,7216.828360452999,0.025910903941095693,6,kt,material
PBA,materials,SE,Stone,6074.014678028,0.021807808499592733,7,kt,material
PBA,materials,SE,"Lead, zinc and tin ores and concentrates",3769.9246555529994,0.013535330305274235,8,kt,material
PBA,materials,SE,Wheat,3098.3524587700003,0.01112415439651774,9,kt,material
PBA,materials,SE,"Sugar cane, sugar beet",2130.4241966,0.007648957956985914,10,kt,material
PBA,materials,SE,Cereal grains nec,2028.56169641,0.007283236434206444,11,kt,material
PBA,materials,SE,Raw milk,1839.9938808471002,0.0066062129120444376,12,kt,material
PBA,materials,SE,Meat animals nec,1798.4430071704999,0.0064570309386442265,13,kt,material
PBA,materials,SE,Poultry,1613.142436586,0.0057917379532996475,14,kt,material
PBA,materials,SE,"Vegetables, fruit, nuts",1352.3317853086,0.004855337723928094,15,kt,material
PBA,materials,SE,Oil seeds,362.441280174,0.0013012892542017976,16,kt,material
PBA,materials,SE,Pigs,204.99178324470003,0.0007359912331396959,17,kt,material
PBA,materials,SE,Peat,200.94260869599998,0.0007214532993643787,18,kt,material
PBA,materials,SE,Fish and other fishing products; services incidental of fishing (05),195.789964851,0.0007029535300693124,19,kt,material
PBA,materials,SE,Other non-ferrous metal ores and concentrates,48.63181181440001,0.0001746049845538055,20,kt,material
PBA,materials,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",23.459088682,8.422622279834751e-05,21,kt,material
PBA,materials,SE,Crops nec,0.0,0.0,22,kt,material
PBA,materials,SE,Paddy rice,0.0,0.0,23,kt,material
PBA,materials,SE,Plant-based fibers,0.0,0.0,24,kt,material
PBA,materials,SE,Patent Fuel,0.0,0.0,25,kt,material
PBA,materials,SE,Sub-Bituminous Coal,0.0,0.0,26,kt,material
PBA,materials,SE,Other Bituminous Coal,0.0,0.0,27,kt,material
PBA,materials,SE,Coking Coal,0.0,0.0,28,kt,material
PBA,materials,SE,Anthracite,0.0,0.0,29,kt,material
PBA,materials,SE,Manure (biogas treatment),0.0,0.0,30,kt,material
PBA,materials,SE,"Wool, silk-worm cocoons",0.0,0.0,31,kt,material
PBA,materials,SE,Lignite/Brown Coal,0.0,0.0,32,kt,material
PBA,materials,SE,Uranium and thorium ores (12),0.0,0.0,33,kt,material
PBA,materials,SE,Other Hydrocarbons,0.0,0.0,34,kt,material
PBA,materials,SE,Natural Gas Liquids,0.0,0.0,35,kt,material
PBA,materials,SE,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,36,kt,material
PBA,materials,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,37,kt,material
PBA,materials,SE,BKB/Peat Briquettes,0.0,0.0,38,kt,material
PBA,materials,SE,Manure (conventional treatment),0.0,0.0,39,kt,material
PBA,materials,SE,Animal products nec,0.0,0.0,40,kt,material
PBA,materials,SE,Nickel ores and concentrates,0.0,0.0,41,kt,material
PBA,materials,SE,Aluminium ores and concentrates,0.0,0.0,42,kt,material
PBA,materials,SE,Products of meat cattle,0.0,0.0,43,kt,material
PBA,materials,SE,Products of meat pigs,0.0,0.0,44,kt,material
PBA,materials,SE,Products of meat poultry,0.0,0.0,45,kt,material
PBA,materials,SE,Meat products nec,0.0,0.0,46,kt,material
PBA,materials,SE,products of Vegetable oils and fats,0.0,0.0,47,kt,material
PBA,materials,SE,Dairy products,0.0,0.0,48,kt,material
PBA,materials,SE,Processed rice,0.0,0.0,49,kt,material
PBA,materials,SE,Sugar,0.0,0.0,50,kt,material
PBA,materials,SE,Food products nec,0.0,0.0,51,kt,material
PBA,materials,SE,Beverages,0.0,0.0,52,kt,material
PBA,materials,SE,Fish products,0.0,0.0,53,kt,material
PBA,materials,SE,Tobacco products (16),0.0,0.0,54,kt,material
PBA,materials,SE,Textiles (17),0.0,0.0,55,kt,material
PBA,materials,SE,Wearing apparel; furs (18),0.0,0.0,56,kt,material
PBA,materials,SE,Leather and leather products (19),0.0,0.0,57,kt,material
PBA,materials,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),0.0,0.0,58,kt,material
PBA,materials,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,59,kt,material
PBA,materials,SE,Pulp,0.0,0.0,60,kt,material
PBA,materials,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,61,kt,material
PBA,materials,SE,Paper and paper products,0.0,0.0,62,kt,material
PBA,materials,SE,Printed matter and recorded media (22),0.0,0.0,63,kt,material
PBA,materials,SE,Coke Oven Coke,0.0,0.0,64,kt,material
PBA,materials,SE,Gas Coke,0.0,0.0,65,kt,material
PBA,materials,SE,Coal Tar,0.0,0.0,66,kt,material
PBA,materials,SE,Motor Gasoline,0.0,0.0,67,kt,material
PBA,materials,SE,Aviation Gasoline,0.0,0.0,68,kt,material
PBA,materials,SE,Gasoline Type Jet Fuel,0.0,0.0,69,kt,material
PBA,materials,SE,Kerosene Type Jet Fuel,0.0,0.0,70,kt,material
PBA,materials,SE,Kerosene,0.0,0.0,71,kt,material
PBA,materials,SE,Gas/Diesel Oil,0.0,0.0,72,kt,material
PBA,materials,SE,Heavy Fuel Oil,0.0,0.0,73,kt,material
PBA,materials,SE,Refinery Gas,0.0,0.0,74,kt,material
PBA,materials,SE,Liquefied Petroleum Gases (LPG),0.0,0.0,75,kt,material
PBA,materials,SE,Refinery Feedstocks,0.0,0.0,76,kt,material
PBA,materials,SE,Ethane,0.0,0.0,77,kt,material
PBA,materials,SE,Naphtha,0.0,0.0,78,kt,material
PBA,materials,SE,White Spirit & SBP,0.0,0.0,79,kt,material
PBA,materials,SE,Lubricants,0.0,0.0,80,kt,material
PBA,materials,SE,Bitumen,0.0,0.0,81,kt,material
PBA,materials,SE,Paraffin Waxes,0.0,0.0,82,kt,material
PBA,materials,SE,Petroleum Coke,0.0,0.0,83,kt,material
PBA,materials,SE,Non-specified Petroleum Products,0.0,0.0,84,kt,material
PBA,materials,SE,Nuclear fuel,0.0,0.0,85,kt,material
PBA,materials,SE,"Plastics, basic",0.0,0.0,86,kt,material
PBA,materials,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,87,kt,material
PBA,materials,SE,N-fertiliser,0.0,0.0,88,kt,material
PBA,materials,SE,P- and other fertiliser,0.0,0.0,89,kt,material
PBA,materials,SE,Chemicals nec,0.0,0.0,90,kt,material
PBA,materials,SE,Charcoal,0.0,0.0,91,kt,material
PBA,materials,SE,Additives/Blending Components,0.0,0.0,92,kt,material
PBA,materials,SE,Biogasoline,0.0,0.0,93,kt,material
PBA,materials,SE,Biodiesels,0.0,0.0,94,kt,material
PBA,materials,SE,Other Liquid Biofuels,0.0,0.0,95,kt,material
PBA,materials,SE,Rubber and plastic products (25),0.0,0.0,96,kt,material
PBA,materials,SE,Glass and glass products,0.0,0.0,97,kt,material
PBA,materials,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,98,kt,material
PBA,materials,SE,Ceramic goods,0.0,0.0,99,kt,material
PBA,materials,SE,"Bricks, tiles and construction products, in baked clay",0.0,0.0,100,kt,material
PBA,materials,SE,"Cement, lime and plaster",0.0,0.0,101,kt,material
PBA,materials,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,102,kt,material
PBA,materials,SE,Other non-metallic mineral products,0.0,0.0,103,kt,material
PBA,materials,SE,Basic iron and steel and of ferro-alloys and first products thereof,0.0,0.0,104,kt,material
PBA,materials,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,105,kt,material
PBA,materials,SE,Precious metals,0.0,0.0,106,kt,material
PBA,materials,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,107,kt,material
PBA,materials,SE,Aluminium and aluminium products,0.0,0.0,108,kt,material
PBA,materials,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,109,kt,material
PBA,materials,SE,"Lead, zinc and tin and products thereof",0.0,0.0,110,kt,material
PBA,materials,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,111,kt,material
PBA,materials,SE,Copper products,0.0,0.0,112,kt,material
PBA,materials,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,113,kt,material
PBA,materials,SE,Other non-ferrous metal products,0.0,0.0,114,kt,material
PBA,materials,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,115,kt,material
PBA,materials,SE,Foundry work services,0.0,0.0,116,kt,material
PBA,materials,SE,"Fabricated metal products, except machinery and equipment (28)",0.0,0.0,117,kt,material
PBA,materials,SE,Machinery and equipment n.e.c. (29),0.0,0.0,118,kt,material
PBA,materials,SE,Office machinery and computers (30),0.0,0.0,119,kt,material
PBA,materials,SE,Electrical machinery and apparatus n.e.c. (31),0.0,0.0,120,kt,material
PBA,materials,SE,"Radio, television and communication equipment and apparatus (32)",0.0,0.0,121,kt,material
PBA,materials,SE,"Medical, precision and optical instruments, watches and clocks (33)",0.0,0.0,122,kt,material
PBA,materials,SE,"Motor vehicles, trailers and semi-trailers (34)",0.0,0.0,123,kt,material
PBA,materials,SE,Other transport equipment (35),0.0,0.0,124,kt,material
PBA,materials,SE,Furniture; other manufactured goods n.e.c. (36),0.0,0.0,125,kt,material
PBA,materials,SE,Secondary raw materials,0.0,0.0,126,kt,material
PBA,materials,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,127,kt,material
PBA,materials,SE,Electricity by coal,0.0,0.0,128,kt,material
PBA,materials,SE,Electricity by gas,0.0,0.0,129,kt,material
PBA,materials,SE,Electricity by nuclear,0.0,0.0,130,kt,material
PBA,materials,SE,Electricity by hydro,0.0,0.0,131,kt,material
PBA,materials,SE,Electricity by wind,0.0,0.0,132,kt,material
PBA,materials,SE,Electricity by petroleum and other oil derivatives,0.0,0.0,133,kt,material
PBA,materials,SE,Electricity by biomass and waste,0.0,0.0,134,kt,material
PBA,materials,SE,Electricity by solar photovoltaic,0.0,0.0,135,kt,material
PBA,materials,SE,Electricity by solar thermal,0.0,0.0,136,kt,material
PBA,materials,SE,"Electricity by tide, wave, ocean",0.0,0.0,137,kt,material
PBA,materials,SE,Electricity by Geothermal,0.0,0.0,138,kt,material
PBA,materials,SE,Electricity nec,0.0,0.0,139,kt,material
PBA,materials,SE,Transmission services of electricity,0.0,0.0,140,kt,material
PBA,materials,SE,Distribution and trade services of electricity,0.0,0.0,141,kt,material
PBA,materials,SE,Coke oven gas,0.0,0.0,142,kt,material
PBA,materials,SE,Blast Furnace Gas,0.0,0.0,143,kt,material
PBA,materials,SE,Oxygen Steel Furnace Gas,0.0,0.0,144,kt,material
PBA,materials,SE,Gas Works Gas,0.0,0.0,145,kt,material
PBA,materials,SE,Biogas,0.0,0.0,146,kt,material
PBA,materials,SE,Distribution services of gaseous fuels through mains,0.0,0.0,147,kt,material
PBA,materials,SE,Steam and hot water supply services,0.0,0.0,148,kt,material
PBA,materials,SE,"Collected and purified water, distribution services of water (41)",0.0,0.0,149,kt,material
PBA,materials,SE,Construction work (45),0.0,0.0,150,kt,material
PBA,materials,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,151,kt,material
PBA,materials,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.0,0.0,152,kt,material
PBA,materials,SE,Retail trade services of motor fuel,0.0,0.0,153,kt,material
PBA,materials,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",0.0,0.0,154,kt,material
PBA,materials,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",0.0,0.0,155,kt,material
PBA,materials,SE,Hotel and restaurant services (55),0.0,0.0,156,kt,material
PBA,materials,SE,Railway transportation services,0.0,0.0,157,kt,material
PBA,materials,SE,Other land transportation services,0.0,0.0,158,kt,material
PBA,materials,SE,Transportation services via pipelines,0.0,0.0,159,kt,material
PBA,materials,SE,Sea and coastal water transportation services,0.0,0.0,160,kt,material
PBA,materials,SE,Inland water transportation services,0.0,0.0,161,kt,material
PBA,materials,SE,Air transport services (62),0.0,0.0,162,kt,material
PBA,materials,SE,Supporting and auxiliary transport services; travel agency services (63),0.0,0.0,163,kt,material
PBA,materials,SE,Post and telecommunication services (64),0.0,0.0,164,kt,material
PBA,materials,SE,"Financial intermediation services, except insurance and pension funding services (65)",0.0,0.0,165,kt,material
PBA,materials,SE,"Insurance and pension funding services, except compulsory social security services (66)",0.0,0.0,166,kt,material
PBA,materials,SE,Services auxiliary to financial intermediation (67),0.0,0.0,167,kt,material
PBA,materials,SE,Real estate services (70),0.0,0.0,168,kt,material
PBA,materials,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),0.0,0.0,169,kt,material
PBA,materials,SE,Computer and related services (72),0.0,0.0,170,kt,material
PBA,materials,SE,Research and development services (73),0.0,0.0,171,kt,material
PBA,materials,SE,Other business services (74),0.0,0.0,172,kt,material
PBA,materials,SE,Public administration and defence services; compulsory social security services (75),0.0,0.0,173,kt,material
PBA,materials,SE,Education services (80),0.0,0.0,174,kt,material
PBA,materials,SE,Health and social work services (85),0.0,0.0,175,kt,material
PBA,materials,SE,Food waste for treatment: incineration,0.0,0.0,176,kt,material
PBA,materials,SE,Paper waste for treatment: incineration,0.0,0.0,177,kt,material
PBA,materials,SE,Plastic waste for treatment: incineration,0.0,0.0,178,kt,material
PBA,materials,SE,Intert/metal waste for treatment: incineration,0.0,0.0,179,kt,material
PBA,materials,SE,Textiles waste for treatment: incineration,0.0,0.0,180,kt,material
PBA,materials,SE,Wood waste for treatment: incineration,0.0,0.0,181,kt,material
PBA,materials,SE,Oil/hazardous waste for treatment: incineration,0.0,0.0,182,kt,material
PBA,materials,SE,Food waste for treatment: biogasification and land application,0.0,0.0,183,kt,material
PBA,materials,SE,Paper waste for treatment: biogasification and land application,0.0,0.0,184,kt,material
PBA,materials,SE,Sewage sludge for treatment: biogasification and land application,0.0,0.0,185,kt,material
PBA,materials,SE,Food waste for treatment: composting and land application,0.0,0.0,186,kt,material
PBA,materials,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,187,kt,material
PBA,materials,SE,Food waste for treatment: waste water treatment,0.0,0.0,188,kt,material
PBA,materials,SE,Other waste for treatment: waste water treatment,0.0,0.0,189,kt,material
PBA,materials,SE,Food waste for treatment: landfill,0.0,0.0,190,kt,material
PBA,materials,SE,Paper for treatment: landfill,0.0,0.0,191,kt,material
PBA,materials,SE,Plastic waste for treatment: landfill,0.0,0.0,192,kt,material
PBA,materials,SE,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,193,kt,material
PBA,materials,SE,Textiles waste for treatment: landfill,0.0,0.0,194,kt,material
PBA,materials,SE,Wood waste for treatment: landfill,0.0,0.0,195,kt,material
PBA,materials,SE,Membership organisation services n.e.c. (91),0.0,0.0,196,kt,material
PBA,materials,SE,"Recreational, cultural and sporting services (92)",0.0,0.0,197,kt,material
PBA,materials,SE,Other services (93),0.0,0.0,198,kt,material
PBA,materials,SE,Private households with employed persons (95),0.0,0.0,199,kt,material
PBA,materials,SE,Extra-territorial organizations and bodies,0.0,0.0,200,kt,material
CBA,ghg,SE,Hotel and restaurant services (55),117762802816.76036,0.14889690002455042,1,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Dairy products,109773686615.16708,0.13879562349324956,2,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",57836118260.67436,0.07312681519535023,3,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Food products nec,55472325416.5597,0.07013808345348993,4,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Public administration and defence services; compulsory social security services (75),47155159828.73745,0.059622027930044556,5,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Construction work (45),44226934338.31698,0.05591963899510301,6,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Computer and related services (72),32137551019.0751,0.04063406786068845,7,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Education services (80),30972318488.428425,0.03916077147616694,8,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Health and social work services (85),27072928181.44608,0.03423046143931363,9,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",25982276610.242535,0.03285146370764619,10,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Motor vehicles, trailers and semi-trailers (34)",19786156154.932278,0.02501721464166609,11,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Wearing apparel; furs (18),17573883103.49287,0.022220061453322486,12,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Textiles (17),16978857789.489296,0.02146772351152668,13,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Machinery and equipment n.e.c. (29),13845706900.013945,0.017506231057258712,14,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Post and telecommunication services (64),13452019851.06688,0.01700846113529751,15,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Research and development services (73),10450057822.296406,0.013212841216409863,16,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Plastics, basic",9148511326.205482,0.011567192217996484,17,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Rubber and plastic products (25),8727669614.583805,0.011035088491160123,18,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Financial intermediation services, except insurance and pension funding services (65)",8614881210.089697,0.010892481119509679,19,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),8550624426.687547,0.010811236145500216,20,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Air transport services (62),7896532231.411457,0.009984215236712867,21,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Beverages,7894129652.7824545,0.009981177465011048,22,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,"Fabricated metal products, except machinery and equipment (28)",7875575484.38718,0.00995771795071188,23,mass unit CO2-eq,proxy::raw_emissions
CBA,ghg,SE,Sea and coastal water transportation services,6659705110.332473,0.008420396103760473,24,mass unit CO2-eq,proxy::raw_emissions
