source_region,source_sector,destination_country,destination_value,destination_share,model_total,residual_to_model_total,indicator,source_sector_value,unit
SE,Steam and hot water supply services,US,28212584.332424544,0.005096316753034397,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,DE,25387362.46147167,0.004585969122972428,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,CN,21781796.827795725,0.003934660319547801,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,GB,17562044.61442993,0.003172404949914247,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,FR,17473482.988499932,0.0031564071918717736,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,DK,14589362.773383448,0.0026354201742744333,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,FI,12592124.485712608,0.002274639367194648,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,WA,11016340.343252594,0.0019899899699696204,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,WM,9666819.130313225,0.0017462126723977052,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,PL,7734390.251441849,0.001397139026630305,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,IT,7605746.896123137,0.0013739009113569083,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,WL,7001080.529634118,0.0012646740749485614,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,NL,6730719.361808968,0.0012158360765318864,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,CH,6653649.1293408815,0.001201914121979288,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,WF,6073951.970559172,0.001097197719285534,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,RU,5816068.490998068,0.001050613688495147,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,JP,5760576.063764602,0.0010405895452531035,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,CA,5749542.770260591,0.0010385964928668668,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,ES,5607916.048819808,0.0010130130643992215,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,IN,5495827.17615835,0.0009927653482438175,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,BE,5371908.479443635,0.0009703806945502677,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,IE,3886263.069380329,0.0007020139436293813,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,KR,3719874.417542979,0.0006719575239876356,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,BR,3630798.2522371197,0.0006558668196340262,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,WE,3092640.6655035582,0.000558654118637658,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,TR,3056829.8628531275,0.000552185260934422,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,AU,2970316.1804960426,0.0005365574430937011,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,AT,2922722.5228909617,0.0005279601323428319,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,TW,2694788.055229321,0.00048678608630540646,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,MX,1910898.7087546051,0.00034518443925696815,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,CZ,1857180.0252286205,0.00033548070479653486,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,HU,1642033.9892186052,0.0002966167590215767,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,ID,1456484.8701499286,0.00026309919562226484,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,PT,1443620.6099621872,0.00026077539770507686,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,ZA,1372131.2917334994,0.00024786157861431227,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,RO,1224275.2634772127,0.00022115288915286425,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,GR,1224043.7066693446,0.00022111106076786724,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,LU,941546.0324175848,0.00017008072575783195,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,EE,879480.3710733635,0.0001588691945499948,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,SK,836337.8277415561,0.0001510759323745156,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,LT,807854.7597219289,0.00014593075549118362,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,BG,529908.6873142347,9.572262111536651e-05,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,HR,502767.012340841,9.081975325886365e-05,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,SI,482502.63032840705,8.715919851056417e-05,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,LV,396962.54481870105,7.170725104972532e-05,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,MT,120651.4891297725,2.1794465834309673e-05,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Steam and hot water supply services,CY,9415.548334253477,1.7008231557047646e-06,5535877320.738844,0.0,ghg,5535877320.749322,kg CO2-Equivalents
SE,Food waste for treatment: landfill,SE,1336103181.7317638,0.3533406004297486,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,CN,273061379.62831795,0.07221274011711429,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,US,177044927.80122027,0.046820606333144436,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,IE,154549529.21322724,0.04087156156424745,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,WM,152605758.0138128,0.04035751946623452,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,DE,132123674.57294534,0.0349409081146561,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,IN,121017774.80816732,0.03200388547684377,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,WF,96931668.33930519,0.025634168348641323,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,BR,93684679.17226069,0.02477548234477645,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,TW,92279089.11874254,0.02440376551911598,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,GB,90592416.31859863,0.023957714654122962,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,FR,86641316.21201754,0.022912822236302432,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,WL,81709379.456083,0.02160854161003766,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
