account,indicator,region,sector,value,share_of_region_total,rank,unit,definition
CBA,economic_importance,SE,Health and social work services (85),60441.090481220104,0.12468795087059958,1,M.EUR,factor_inputs
CBA,economic_importance,SE,Construction work (45),57700.66586218674,0.11903454641442446,2,M.EUR,factor_inputs
CBA,economic_importance,SE,Real estate services (70),45701.911287205665,0.09428151649649998,3,M.EUR,factor_inputs
CBA,economic_importance,SE,Education services (80),31241.35660378682,0.06444987518142505,4,M.EUR,factor_inputs
CBA,economic_importance,SE,Computer and related services (72),25365.89277972932,0.052328989558693015,5,M.EUR,factor_inputs
CBA,economic_importance,SE,Public administration and defence services; compulsory social security services (75),22909.817870477713,0.04726218905623631,6,M.EUR,factor_inputs
CBA,economic_importance,SE,Membership organisation services n.e.c. (91),20456.75807747169,0.0422016086378864,7,M.EUR,factor_inputs
CBA,economic_importance,SE,Supporting and auxiliary transport services; travel agency services (63),20138.603056772055,0.041545265456875174,8,M.EUR,factor_inputs
CBA,economic_importance,SE,Hotel and restaurant services (55),16414.736724983635,0.03386305359521154,9,M.EUR,factor_inputs
CBA,economic_importance,SE,Post and telecommunication services (64),13404.08188506819,0.027652173219313132,10,M.EUR,factor_inputs
CBA,economic_importance,SE,Machinery and equipment n.e.c. (29),12026.282055027805,0.02480981818981585,11,M.EUR,factor_inputs
CBA,economic_importance,SE,"Recreational, cultural and sporting services (92)",10887.575563313369,0.022460704731331205,12,M.EUR,factor_inputs
CBA,economic_importance,SE,"Motor vehicles, trailers and semi-trailers (34)",9774.524347358338,0.020164517249826645,13,M.EUR,factor_inputs
CBA,economic_importance,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",9514.321778750771,0.019627728041812193,14,M.EUR,factor_inputs
CBA,economic_importance,SE,Food products nec,7871.277603240858,0.016238182787034566,15,M.EUR,factor_inputs
CBA,economic_importance,SE,Research and development services (73),6942.47920328075,0.014322102710701374,16,M.EUR,factor_inputs
CBA,economic_importance,SE,Other land transportation services,6785.173014320702,0.013997585297058978,17,M.EUR,factor_inputs
CBA,economic_importance,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",6274.310589390802,0.012943693177738485,18,M.EUR,factor_inputs
CBA,economic_importance,SE,"Insurance and pension funding services, except compulsory social security services (66)",6119.072052321356,0.01262344126088478,19,M.EUR,factor_inputs
CBA,economic_importance,SE,"Financial intermediation services, except insurance and pension funding services (65)",5714.13976395145,0.0117880794751163,20,M.EUR,factor_inputs
CBA,economic_importance,SE,Furniture; other manufactured goods n.e.c. (36),4572.128163270206,0.009432147687227034,21,M.EUR,factor_inputs
CBA,economic_importance,SE,"Fabricated metal products, except machinery and equipment (28)",4053.147682015561,0.008361508288859697,22,M.EUR,factor_inputs
CBA,economic_importance,SE,Electrical machinery and apparatus n.e.c. (31),4002.37210663605,0.008256759972806166,23,M.EUR,factor_inputs
CBA,economic_importance,SE,Other business services (74),3992.38423608141,0.008236155329456693,24,M.EUR,factor_inputs
CBA,economic_importance,SE,"Plastics, basic",3968.3596002462073,0.00818659330817525,25,M.EUR,factor_inputs
CBA,economic_importance,SE,Other services (93),3716.1953820159383,0.007666386948500314,26,M.EUR,factor_inputs
CBA,economic_importance,SE,Distribution and trade services of electricity,3642.1304573428,0.007513593482741315,27,M.EUR,factor_inputs
CBA,economic_importance,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),3573.4203772459114,0.007371846882486016,28,M.EUR,factor_inputs
CBA,economic_importance,SE,Air transport services (62),3548.9009795751285,0.007321264184063306,29,M.EUR,factor_inputs
CBA,economic_importance,SE,Dairy products,3497.7122467250447,0.007215663537947852,30,M.EUR,factor_inputs
CBA,economic_importance,SE,"Medical, precision and optical instruments, watches and clocks (33)",3354.3089368530045,0.006919827299494112,31,M.EUR,factor_inputs
CBA,economic_importance,SE,Steam and hot water supply services,2784.1117834865554,0.005743529617247589,32,M.EUR,factor_inputs
CBA,economic_importance,SE,Office machinery and computers (30),2600.9861898247373,0.005365747634099074,33,M.EUR,factor_inputs
CBA,economic_importance,SE,"Products of forestry, logging and related services (02)",2552.470803635612,0.005265662012852756,34,M.EUR,factor_inputs
CBA,economic_importance,SE,Railway transportation services,2512.008523853807,0.005182189681143028,35,M.EUR,factor_inputs
CBA,economic_importance,SE,Printed matter and recorded media (22),2492.236914021755,0.005141401510450814,36,M.EUR,factor_inputs
CBA,economic_importance,SE,Meat products nec,2146.9056547285527,0.004428994656934296,37,M.EUR,factor_inputs
CBA,economic_importance,SE,Other transport equipment (35),2120.6882807144693,0.004374909090029446,38,M.EUR,factor_inputs
CBA,economic_importance,SE,Textiles (17),1988.501432582173,0.00410221203750389,39,M.EUR,factor_inputs
CBA,economic_importance,SE,Motor Gasoline,1966.1095605616554,0.004056018353436218,40,M.EUR,factor_inputs
CBA,economic_importance,SE,Rubber and plastic products (25),1954.337195841575,0.004031732358227309,41,M.EUR,factor_inputs
CBA,economic_importance,SE,Wearing apparel; furs (18),1951.302492408588,0.00402547186640715,42,M.EUR,factor_inputs
CBA,economic_importance,SE,"Radio, television and communication equipment and apparatus (32)",1945.7553149021537,0.004014028224492588,43,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by hydro,1867.076216797362,0.0038517158730620392,44,M.EUR,factor_inputs
CBA,economic_importance,SE,Products of meat cattle,1620.5510229917927,0.00334314263242627,45,M.EUR,factor_inputs
CBA,economic_importance,SE,"Vegetables, fruit, nuts",1575.3166408457425,0.0032498256129320385,46,M.EUR,factor_inputs
CBA,economic_importance,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1510.4383835408303,0.0031159839351099193,47,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by nuclear,1455.4222451770008,0.003002487479258734,48,M.EUR,factor_inputs
CBA,economic_importance,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),1075.6059123187722,0.0022189390708131076,49,M.EUR,factor_inputs
CBA,economic_importance,SE,Products of meat pigs,1015.2310186067157,0.002094387681666255,50,M.EUR,factor_inputs
CBA,economic_importance,SE,Beverages,970.5130444271475,0.0020021359945583397,51,M.EUR,factor_inputs
CBA,economic_importance,SE,Products of meat poultry,889.2226915467717,0.0018344367117442517,52,M.EUR,factor_inputs
CBA,economic_importance,SE,Transmission services of electricity,822.004301120628,0.0016957674174557912,53,M.EUR,factor_inputs
CBA,economic_importance,SE,Leather and leather products (19),612.9101898523411,0.0012644132498592843,54,M.EUR,factor_inputs
CBA,economic_importance,SE,Paper and paper products,534.0683979592924,0.0011017652665776955,55,M.EUR,factor_inputs
CBA,economic_importance,SE,Wheat,504.17577659265703,0.001040097787141424,56,M.EUR,factor_inputs
CBA,economic_importance,SE,Crops nec,484.42263144190633,0.0009993477084699958,57,M.EUR,factor_inputs
CBA,economic_importance,SE,Ceramic goods,481.856161788699,0.000994053167298052,58,M.EUR,factor_inputs
CBA,economic_importance,SE,Nuclear fuel,466.4386408930406,0.0009622473366507441,59,M.EUR,factor_inputs
CBA,economic_importance,SE,"Lead, zinc and tin ores and concentrates",427.8323038518038,0.0008826037528244853,60,M.EUR,factor_inputs
CBA,economic_importance,SE,Poultry,405.2721771648476,0.0008360629649998228,61,M.EUR,factor_inputs
CBA,economic_importance,SE,Private households with employed persons (95),344.4562964906671,0.0007106018344795089,62,M.EUR,factor_inputs
CBA,economic_importance,SE,Other non-metallic mineral products,273.7582360672729,0.0005647540972111374,63,M.EUR,factor_inputs
CBA,economic_importance,SE,Oil seeds,263.43022941535713,0.0005434477644538648,64,M.EUR,factor_inputs
CBA,economic_importance,SE,Sea and coastal water transportation services,259.9040348798961,0.0005361733429055911,65,M.EUR,factor_inputs
CBA,economic_importance,SE,products of Vegetable oils and fats,199.1946155321684,0.0004109318385458357,66,M.EUR,factor_inputs
CBA,economic_importance,SE,Pigs,191.99573264605158,0.00039608078360157993,67,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by biomass and waste,179.96645119734814,0.00037126477776279395,68,M.EUR,factor_inputs
CBA,economic_importance,SE,Services auxiliary to financial intermediation (67),175.58489665526733,0.0003622257770907333,69,M.EUR,factor_inputs
CBA,economic_importance,SE,Tobacco products (16),167.83154273082977,0.00034623086691430255,70,M.EUR,factor_inputs
CBA,economic_importance,SE,Retail trade services of motor fuel,159.1731032080576,0.000328368795379261,71,M.EUR,factor_inputs
CBA,economic_importance,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",134.8155460791521,0.00027811996858881024,72,M.EUR,factor_inputs
CBA,economic_importance,SE,Copper products,133.18959050742882,0.00027476567655286815,73,M.EUR,factor_inputs
CBA,economic_importance,SE,Fish and other fishing products; services incidental of fishing (05),128.93486868682538,0.0002659883275488771,74,M.EUR,factor_inputs
CBA,economic_importance,SE,Bitumen,77.28558990247117,0.00015943759055371204,75,M.EUR,factor_inputs
CBA,economic_importance,SE,Cereal grains nec,61.65986741683303,0.00012720224698041486,76,M.EUR,factor_inputs
CBA,economic_importance,SE,Meat animals nec,55.5735141270166,0.00011464630343373873,77,M.EUR,factor_inputs
CBA,economic_importance,SE,Processed rice,53.892829178789725,0.00011117910652208502,78,M.EUR,factor_inputs
CBA,economic_importance,SE,Inland water transportation services,49.79734875165477,0.00010273026719399955,79,M.EUR,factor_inputs
CBA,economic_importance,SE,Cattle,38.54090441014895,7.950859849383905e-05,80,M.EUR,factor_inputs
CBA,economic_importance,SE,Sand and clay,34.89639231156218,7.19900917647606e-05,81,M.EUR,factor_inputs
CBA,economic_importance,SE,Basic iron and steel and of ferro-alloys and first products thereof,32.619714708195346,6.729338191229688e-05,82,M.EUR,factor_inputs
CBA,economic_importance,SE,Stone,31.606449920436805,6.520305049919636e-05,83,M.EUR,factor_inputs
CBA,economic_importance,SE,Copper ores and concentrates,31.582720430174128,6.515409735337287e-05,84,M.EUR,factor_inputs
CBA,economic_importance,SE,Pulp,29.645322960294653,6.115731108400179e-05,85,M.EUR,factor_inputs
CBA,economic_importance,SE,Iron ores,26.988743848002482,5.567687710771096e-05,86,M.EUR,factor_inputs
CBA,economic_importance,SE,Kerosene Type Jet Fuel,26.52985164773691,5.47301978260161e-05,87,M.EUR,factor_inputs
CBA,economic_importance,SE,Gas/Diesel Oil,23.734606451978753,4.896370035111917e-05,88,M.EUR,factor_inputs
CBA,economic_importance,SE,Secondary raw materials,20.814223752263,4.2939048385274035e-05,89,M.EUR,factor_inputs
CBA,economic_importance,SE,Liquefied Petroleum Gases (LPG),20.048062991779382,4.135848432692295e-05,90,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by petroleum and other oil derivatives,18.559911924800655,3.828847838146225e-05,91,M.EUR,factor_inputs
CBA,economic_importance,SE,Heavy Fuel Oil,16.87587612735575,3.4814368779793414e-05,92,M.EUR,factor_inputs
CBA,economic_importance,SE,Precious metal ores and concentrates,16.779299438706058,3.461513429686595e-05,93,M.EUR,factor_inputs
CBA,economic_importance,SE,Biogas,15.242210288344921,3.144417071996769e-05,94,M.EUR,factor_inputs
CBA,economic_importance,SE,Aluminium and aluminium products,15.172035886247368,3.129940327233482e-05,95,M.EUR,factor_inputs
CBA,economic_importance,SE,"Cement, lime and plaster",15.131203878044994,3.1215168203242755e-05,96,M.EUR,factor_inputs
CBA,economic_importance,SE,Animal products nec,9.161012899796907,1.8898863625396113e-05,97,M.EUR,factor_inputs
CBA,economic_importance,SE,Other Bituminous Coal,9.107920204399631,1.878933516814003e-05,98,M.EUR,factor_inputs
CBA,economic_importance,SE,Other non-ferrous metal products,7.577728694654638,1.5632601193444862e-05,99,M.EUR,factor_inputs
CBA,economic_importance,SE,"Lead, zinc and tin and products thereof",5.727851355759975,1.1816366031036569e-05,100,M.EUR,factor_inputs
CBA,economic_importance,SE,Sugar,5.3228892424776815,1.0980942717470015e-05,101,M.EUR,factor_inputs
CBA,economic_importance,SE,Precious metals,4.902510143077369,1.0113714676484562e-05,102,M.EUR,factor_inputs
CBA,economic_importance,SE,Foundry work services,3.915932244435828,8.078437424263938e-06,103,M.EUR,factor_inputs
CBA,economic_importance,SE,N-fertiliser,3.6566612853818037,7.543570095641761e-06,104,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity nec,3.2719652256795375,6.749954973704585e-06,105,M.EUR,factor_inputs
CBA,economic_importance,SE,P- and other fertiliser,2.3788482059549785,4.907484393003967e-06,106,M.EUR,factor_inputs
CBA,economic_importance,SE,Raw milk,2.368690121999618,4.886528605094102e-06,107,M.EUR,factor_inputs
CBA,economic_importance,SE,Fish products,2.3470815855920386,4.841950916231739e-06,108,M.EUR,factor_inputs
CBA,economic_importance,SE,Glass and glass products,2.2098279656415523,4.558801282680442e-06,109,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by wind,2.2087319479866587,4.55654023486647e-06,110,M.EUR,factor_inputs
CBA,economic_importance,SE,Other non-ferrous metal ores and concentrates,2.111193361401699,4.35532138862689e-06,111,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by gas,1.571040306356919,3.2410036777153935e-06,112,M.EUR,factor_inputs
CBA,economic_importance,SE,Naphtha,1.4758098033459266,3.0445463307966357e-06,113,M.EUR,factor_inputs
CBA,economic_importance,SE,Biodiesels,1.1845967907455857,2.443783612604566e-06,114,M.EUR,factor_inputs
CBA,economic_importance,SE,"Bricks, tiles and construction products, in baked clay",1.1502843540952954,2.3729982018643134e-06,115,M.EUR,factor_inputs
CBA,economic_importance,SE,Other Liquid Biofuels,0.64078853337879,1.321925341390122e-06,116,M.EUR,factor_inputs
CBA,economic_importance,SE,Gas Works Gas,0.6090576985004611,1.2564656888773745e-06,117,M.EUR,factor_inputs
CBA,economic_importance,SE,Biogasoline,0.4015836664442592,8.284536905831525e-07,118,M.EUR,factor_inputs
CBA,economic_importance,SE,Refinery Feedstocks,0.3305812107324086,6.819779960017989e-07,119,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by solar photovoltaic,0.29375434476395024,6.060054015625895e-07,120,M.EUR,factor_inputs
CBA,economic_importance,SE,Kerosene,0.24564745721190717,5.067624993603142e-07,121,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by coal,0.14489955865003012,2.989229497065454e-07,122,M.EUR,factor_inputs
CBA,economic_importance,SE,Nickel ores and concentrates,0.08889766998830347,1.833929239158327e-07,123,M.EUR,factor_inputs
CBA,economic_importance,SE,Paddy rice,0.07983380347298669,1.6469447003683383e-07,124,M.EUR,factor_inputs
CBA,economic_importance,SE,Aviation Gasoline,0.07626641792436947,1.5733507280423957e-07,125,M.EUR,factor_inputs
CBA,economic_importance,SE,Peat,0.047650917856335774,9.830225194986972e-08,126,M.EUR,factor_inputs
CBA,economic_importance,SE,Coke Oven Coke,0.023356527770425666,4.8183736659276784e-08,127,M.EUR,factor_inputs
CBA,economic_importance,SE,Coking Coal,0.021041216752211885,4.340732736237804e-08,128,M.EUR,factor_inputs
CBA,economic_importance,SE,Additives/Blending Components,0.020143756285209764,4.1555896395019246e-08,129,M.EUR,factor_inputs
CBA,economic_importance,SE,Paraffin Waxes,0.010716756440316489,2.2108310586116175e-08,130,M.EUR,factor_inputs
CBA,economic_importance,SE,Lubricants,0.009611272079097448,1.9827733273191536e-08,131,M.EUR,factor_inputs
CBA,economic_importance,SE,Charcoal,0.00834326425897651,1.7211875492996438e-08,132,M.EUR,factor_inputs
CBA,economic_importance,SE,Coal Tar,0.0027836096933678786,5.742493822103065e-09,133,M.EUR,factor_inputs
CBA,economic_importance,SE,Aluminium ores and concentrates,0.002332225595942657,4.811303505789801e-09,134,M.EUR,factor_inputs
CBA,economic_importance,SE,"Sugar cane, sugar beet",4.3015211768412736e-05,8.873894512764941e-11,135,M.EUR,factor_inputs
CBA,economic_importance,SE,Plant-based fibers,3.9877097730487804e-05,8.226512068352062e-11,136,M.EUR,factor_inputs
CBA,economic_importance,SE,"Wool, silk-worm cocoons",2.394864555120104e-05,4.94052558636973e-11,137,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by solar thermal,3.898960235461848e-07,8.04342473663249e-13,138,M.EUR,factor_inputs
CBA,economic_importance,SE,BKB/Peat Briquettes,3.4678062363787205e-07,7.153968437493688e-13,139,M.EUR,factor_inputs
CBA,economic_importance,SE,Other Hydrocarbons,3.081358794473632e-07,6.356740272569984e-13,140,M.EUR,factor_inputs
CBA,economic_importance,SE,Electricity by Geothermal,2.8380246942347793e-07,5.854750151376672e-13,141,M.EUR,factor_inputs
CBA,economic_importance,SE,Natural Gas Liquids,2.50808775801639e-07,5.174101272177889e-13,142,M.EUR,factor_inputs
CBA,economic_importance,SE,Lignite/Brown Coal,8.753878548482865e-08,1.8058959057324957e-13,143,M.EUR,factor_inputs
CBA,economic_importance,SE,Patent Fuel,7.577680903825521e-08,1.5632502602560653e-13,144,M.EUR,factor_inputs
CBA,economic_importance,SE,Anthracite,4.3870334537117835e-08,9.050303483754242e-14,145,M.EUR,factor_inputs
CBA,economic_importance,SE,Gas Coke,0.0,0.0,146,M.EUR,factor_inputs
CBA,economic_importance,SE,Gasoline Type Jet Fuel,0.0,0.0,147,M.EUR,factor_inputs
CBA,economic_importance,SE,Chemicals nec,0.0,0.0,148,M.EUR,factor_inputs
CBA,economic_importance,SE,"Collected and purified water, distribution services of water (41)",0.0,0.0,149,M.EUR,factor_inputs
CBA,economic_importance,SE,Coke oven gas,0.0,0.0,150,M.EUR,factor_inputs
CBA,economic_importance,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,151,M.EUR,factor_inputs
CBA,economic_importance,SE,Distribution services of gaseous fuels through mains,0.0,0.0,152,M.EUR,factor_inputs
CBA,economic_importance,SE,Blast Furnace Gas,0.0,0.0,153,M.EUR,factor_inputs
CBA,economic_importance,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,154,M.EUR,factor_inputs
CBA,economic_importance,SE,Food waste for treatment: waste water treatment,0.0,0.0,155,M.EUR,factor_inputs
CBA,economic_importance,SE,Food waste for treatment: landfill,0.0,0.0,156,M.EUR,factor_inputs
CBA,economic_importance,SE,Food waste for treatment: biogasification and land application,0.0,0.0,157,M.EUR,factor_inputs
CBA,economic_importance,SE,Food waste for treatment: composting and land application,0.0,0.0,158,M.EUR,factor_inputs
CBA,economic_importance,SE,Food waste for treatment: incineration,0.0,0.0,159,M.EUR,factor_inputs
CBA,economic_importance,SE,Extra-territorial organizations and bodies,0.0,0.0,160,M.EUR,factor_inputs
CBA,economic_importance,SE,Ethane,0.0,0.0,161,M.EUR,factor_inputs
CBA,economic_importance,SE,"Electricity by tide, wave, ocean",0.0,0.0,162,M.EUR,factor_inputs
CBA,economic_importance,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,163,M.EUR,factor_inputs
CBA,economic_importance,SE,Intert/metal waste for treatment: incineration,0.0,0.0,164,M.EUR,factor_inputs
CBA,economic_importance,SE,Manure (biogas treatment),0.0,0.0,165,M.EUR,factor_inputs
CBA,economic_importance,SE,Manure (conventional treatment),0.0,0.0,166,M.EUR,factor_inputs
CBA,economic_importance,SE,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,167,M.EUR,factor_inputs
CBA,economic_importance,SE,Non-specified Petroleum Products,0.0,0.0,168,M.EUR,factor_inputs
CBA,economic_importance,SE,Plastic waste for treatment: incineration,0.0,0.0,169,M.EUR,factor_inputs
CBA,economic_importance,SE,Plastic waste for treatment: landfill,0.0,0.0,170,M.EUR,factor_inputs
CBA,economic_importance,SE,Petroleum Coke,0.0,0.0,171,M.EUR,factor_inputs
CBA,economic_importance,SE,Paper waste for treatment: biogasification and land application,0.0,0.0,172,M.EUR,factor_inputs
CBA,economic_importance,SE,Paper for treatment: landfill,0.0,0.0,173,M.EUR,factor_inputs
CBA,economic_importance,SE,Paper and wood waste for treatment: composting and land application,0.0,0.0,174,M.EUR,factor_inputs
CBA,economic_importance,SE,Paper waste for treatment: incineration,0.0,0.0,175,M.EUR,factor_inputs
CBA,economic_importance,SE,Oxygen Steel Furnace Gas,0.0,0.0,176,M.EUR,factor_inputs
CBA,economic_importance,SE,Other waste for treatment: waste water treatment,0.0,0.0,177,M.EUR,factor_inputs
CBA,economic_importance,SE,Oil/hazardous waste for treatment: incineration,0.0,0.0,178,M.EUR,factor_inputs
CBA,economic_importance,SE,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,179,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,180,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,181,M.EUR,factor_inputs
CBA,economic_importance,SE,Refinery Gas,0.0,0.0,182,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,183,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,184,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,185,M.EUR,factor_inputs
CBA,economic_importance,SE,Sub-Bituminous Coal,0.0,0.0,186,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,187,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,188,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,189,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,190,M.EUR,factor_inputs
CBA,economic_importance,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,191,M.EUR,factor_inputs
CBA,economic_importance,SE,Sewage sludge for treatment: biogasification and land application,0.0,0.0,192,M.EUR,factor_inputs
CBA,economic_importance,SE,Textiles waste for treatment: incineration,0.0,0.0,193,M.EUR,factor_inputs
CBA,economic_importance,SE,Uranium and thorium ores (12),0.0,0.0,194,M.EUR,factor_inputs
CBA,economic_importance,SE,Textiles waste for treatment: landfill,0.0,0.0,195,M.EUR,factor_inputs
CBA,economic_importance,SE,Transportation services via pipelines,0.0,0.0,196,M.EUR,factor_inputs
CBA,economic_importance,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,197,M.EUR,factor_inputs
CBA,economic_importance,SE,White Spirit & SBP,0.0,0.0,198,M.EUR,factor_inputs
CBA,economic_importance,SE,Wood waste for treatment: landfill,0.0,0.0,199,M.EUR,factor_inputs
CBA,economic_importance,SE,Wood waste for treatment: incineration,0.0,0.0,200,M.EUR,factor_inputs
PBA,economic_importance,SE,Health and social work services (85),53334.147824740234,0.10651721187909899,1,M.EUR,factor_inputs
PBA,economic_importance,SE,Other business services (74),47257.832623004484,0.09438179432420851,2,M.EUR,factor_inputs
PBA,economic_importance,SE,Construction work (45),34933.695864725545,0.06976843234414422,3,M.EUR,factor_inputs
PBA,economic_importance,SE,Education services (80),26784.14364451374,0.05349241377134141,4,M.EUR,factor_inputs
PBA,economic_importance,SE,Computer and related services (72),26654.255564790543,0.053233005555916105,5,M.EUR,factor_inputs
PBA,economic_importance,SE,Other land transportation services,20523.25284016994,0.04098836787283662,6,M.EUR,factor_inputs
PBA,economic_importance,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",19804.53334408257,0.03955296485303126,7,M.EUR,factor_inputs
PBA,economic_importance,SE,Supporting and auxiliary transport services; travel agency services (63),18938.584863304164,0.03782352093078919,8,M.EUR,factor_inputs
PBA,economic_importance,SE,Public administration and defence services; compulsory social security services (75),18579.775956192407,0.0371069195423406,9,M.EUR,factor_inputs
PBA,economic_importance,SE,Membership organisation services n.e.c. (91),16987.276043694557,0.03392643091515953,10,M.EUR,factor_inputs
PBA,economic_importance,SE,Post and telecommunication services (64),14571.422728180016,0.02910156785888477,11,M.EUR,factor_inputs
PBA,economic_importance,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",13244.751898382749,0.026451984362478285,12,M.EUR,factor_inputs
PBA,economic_importance,SE,"Financial intermediation services, except insurance and pension funding services (65)",11768.690863459427,0.023504043645021525,13,M.EUR,factor_inputs
PBA,economic_importance,SE,Machinery and equipment n.e.c. (29),11748.119927145395,0.023462960045277634,14,M.EUR,factor_inputs
PBA,economic_importance,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),10270.656586401303,0.020512218688599617,15,M.EUR,factor_inputs
PBA,economic_importance,SE,Hotel and restaurant services (55),10080.785480111452,0.020133014338605044,16,M.EUR,factor_inputs
PBA,economic_importance,SE,"Motor vehicles, trailers and semi-trailers (34)",10043.008587951119,0.02005756756781199,17,M.EUR,factor_inputs
PBA,economic_importance,SE,"Recreational, cultural and sporting services (92)",8826.90373674996,0.017628802819788666,18,M.EUR,factor_inputs
PBA,economic_importance,SE,Real estate services (70),7580.0611823383515,0.015138649738416447,19,M.EUR,factor_inputs
PBA,economic_importance,SE,"Fabricated metal products, except machinery and equipment (28)",7524.511520615045,0.01502770777479799,20,M.EUR,factor_inputs
PBA,economic_importance,SE,Research and development services (73),7467.847123465649,0.014914539498124714,21,M.EUR,factor_inputs
PBA,economic_importance,SE,"Insurance and pension funding services, except compulsory social security services (66)",5417.093437304794,0.010818841454566389,22,M.EUR,factor_inputs
PBA,economic_importance,SE,"Products of forestry, logging and related services (02)",5208.413182487791,0.010402072089649002,23,M.EUR,factor_inputs
PBA,economic_importance,SE,"Medical, precision and optical instruments, watches and clocks (33)",4855.045310082467,0.00969633735737295,24,M.EUR,factor_inputs
PBA,economic_importance,SE,Electrical machinery and apparatus n.e.c. (31),4772.9650517305945,0.009532409355772783,25,M.EUR,factor_inputs
PBA,economic_importance,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",4757.9441219091605,0.009502410047080941,26,M.EUR,factor_inputs
PBA,economic_importance,SE,Printed matter and recorded media (22),4709.260459150609,0.009405180631545069,27,M.EUR,factor_inputs
PBA,economic_importance,SE,Distribution and trade services of electricity,4676.234825017225,0.009339222917549395,28,M.EUR,factor_inputs
PBA,economic_importance,SE,"Plastics, basic",4334.169274553099,0.008656060812193202,29,M.EUR,factor_inputs
PBA,economic_importance,SE,Railway transportation services,3793.852136119926,0.007576957133523427,30,M.EUR,factor_inputs
PBA,economic_importance,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),3680.1283930992818,0.007349831801534997,31,M.EUR,factor_inputs
PBA,economic_importance,SE,Other services (93),3359.03151009517,0.006708547631530845,32,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper and paper products,3088.890505141703,0.006169030870966549,33,M.EUR,factor_inputs
PBA,economic_importance,SE,Food products nec,3050.207068037845,0.006091773578326503,34,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by nuclear,3015.3810295134103,0.006022220155693656,35,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by hydro,2672.5602588386096,0.005337549749286884,36,M.EUR,factor_inputs
PBA,economic_importance,SE,Furniture; other manufactured goods n.e.c. (36),2608.39969253178,0.005209410369277565,37,M.EUR,factor_inputs
PBA,economic_importance,SE,Rubber and plastic products (25),2504.829949729106,0.0050025642737024,38,M.EUR,factor_inputs
PBA,economic_importance,SE,Sea and coastal water transportation services,2343.143637764926,0.004679649671109844,39,M.EUR,factor_inputs
PBA,economic_importance,SE,Air transport services (62),2305.5085707955313,0.0046044861489394654,40,M.EUR,factor_inputs
