account,indicator,region,sector,value,share_of_region_total,rank,unit
PBA,ghg,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",32381036.435738396,0.0006294593886437306,100,kg CO2-Equivalents
PBA,ghg,SE,Liquefied Petroleum Gases (LPG),29408098.82137121,0.0005716680484273886,101,kg CO2-Equivalents
PBA,ghg,SE,Services auxiliary to financial intermediation (67),28351706.771983948,0.0005511326991375339,102,kg CO2-Equivalents
PBA,ghg,SE,Rubber and plastic products (25),28202097.81720415,0.000548224430237673,103,kg CO2-Equivalents
PBA,ghg,SE,Paper waste for treatment: incineration,27813939.60099232,0.0005406789696728567,104,kg CO2-Equivalents
PBA,ghg,SE,"Recreational, cultural and sporting services (92)",26965084.47520115,0.0005241779589782797,105,kg CO2-Equivalents
PBA,ghg,SE,Electricity by gas,26816635.452821944,0.0005212922381627335,106,kg CO2-Equivalents
PBA,ghg,SE,Bitumen,25847845.0159869,0.000502459788580575,107,kg CO2-Equivalents
PBA,ghg,SE,Biodiesels,25164105.2700687,0.0004891684783005223,108,kg CO2-Equivalents
PBA,ghg,SE,Copper products,24859558.99392527,0.000483248361655232,109,kg CO2-Equivalents
PBA,ghg,SE,Wood waste for treatment: incineration,22782484.493868053,0.00044287182684084585,110,kg CO2-Equivalents
PBA,ghg,SE,Railway transportation services,22243138.954198625,0.0004323874152519275,111,kg CO2-Equivalents
PBA,ghg,SE,Precious metal ores and concentrates,22163918.86799831,0.0004308474451794157,112,kg CO2-Equivalents
PBA,ghg,SE,Coke oven gas,21576216.16330588,0.00041942301205683425,113,kg CO2-Equivalents
PBA,ghg,SE,Oil/hazardous waste for treatment: incineration,20343309.295770425,0.00039545636711532173,114,kg CO2-Equivalents
PBA,ghg,SE,Naphtha,18141128.123392366,0.00035264786661538345,115,kg CO2-Equivalents
PBA,ghg,SE,Distribution and trade services of electricity,17605902.883154593,0.00034224355008971076,116,kg CO2-Equivalents
PBA,ghg,SE,Other non-ferrous metal products,16725022.56206952,0.0003251199972510334,117,kg CO2-Equivalents
PBA,ghg,SE,Plastic waste for treatment: incineration,16528287.334817695,0.0003212956343058763,118,kg CO2-Equivalents
PBA,ghg,SE,Food waste for treatment: waste water treatment,16243798.792149536,0.0003157654226803335,119,kg CO2-Equivalents
PBA,ghg,SE,Sugar,15347469.811741585,0.0002983415612436889,120,kg CO2-Equivalents
PBA,ghg,SE,Fish and other fishing products; services incidental of fishing (05),14521769.831649514,0.0002822906665880051,121,kg CO2-Equivalents
PBA,ghg,SE,Other Liquid Biofuels,14349208.510455588,0.0002789362235034595,122,kg CO2-Equivalents
PBA,ghg,SE,Wearing apparel; furs (18),14320436.083270319,0.0002783769123627621,123,kg CO2-Equivalents
PBA,ghg,SE,Non-specified Petroleum Products,13735214.918620182,0.0002670007182358971,124,kg CO2-Equivalents
PBA,ghg,SE,Electricity by petroleum and other oil derivatives,13645481.795378694,0.00026525638380087146,125,kg CO2-Equivalents
PBA,ghg,SE,Sewage sludge for treatment: biogasification and land application,11998144.888251267,0.0002332335767326505,126,kg CO2-Equivalents
PBA,ghg,SE,Biogasoline,11151663.285722865,0.0002167787052808639,127,kg CO2-Equivalents
PBA,ghg,SE,Textiles (17),10675135.594481563,0.0002075154184248106,128,kg CO2-Equivalents
PBA,ghg,SE,"Radio, television and communication equipment and apparatus (32)",10451861.188647311,0.0002031751567634789,129,kg CO2-Equivalents
PBA,ghg,SE,Electricity by coal,9503431.47303345,0.00018473850202123133,130,kg CO2-Equivalents
PBA,ghg,SE,Textiles waste for treatment: incineration,9360980.385688474,0.00018196937588378507,131,kg CO2-Equivalents
PBA,ghg,SE,Products of meat poultry,7866360.175801486,0.0001529152495454545,132,kg CO2-Equivalents
PBA,ghg,SE,Refinery Feedstocks,7668938.332423261,0.00014907753937566445,133,kg CO2-Equivalents
PBA,ghg,SE,P- and other fertiliser,6921279.588206488,0.00013454369896006202,134,kg CO2-Equivalents
PBA,ghg,SE,Transmission services of electricity,6595711.3764827065,0.00012821493403864943,135,kg CO2-Equivalents
PBA,ghg,SE,Office machinery and computers (30),6505665.698538238,0.0001264645238100757,136,kg CO2-Equivalents
PBA,ghg,SE,Products of meat pigs,5537657.948126066,0.00010764728897616096,137,kg CO2-Equivalents
PBA,ghg,SE,Products of meat cattle,5248366.310921402,0.00010202370934009923,138,kg CO2-Equivalents
PBA,ghg,SE,Peat,4176469.355209457,8.118695805912897e-05,139,kg CO2-Equivalents
PBA,ghg,SE,Petroleum Coke,3335897.4093125444,6.484696522951786e-05,140,kg CO2-Equivalents
PBA,ghg,SE,Gas Works Gas,3266531.8294140296,6.349855825056004e-05,141,kg CO2-Equivalents
PBA,ghg,SE,Refinery Gas,3199315.5047947764,6.219193093843927e-05,142,kg CO2-Equivalents
PBA,ghg,SE,Uranium and thorium ores (12),3051719.316885914,5.932278848860962e-05,143,kg CO2-Equivalents
PBA,ghg,SE,Food waste for treatment: biogasification and land application,2324197.185914627,4.518038644737836e-05,144,kg CO2-Equivalents
PBA,ghg,SE,Kerosene,2242924.006743596,4.360050602027544e-05,145,kg CO2-Equivalents
PBA,ghg,SE,Paraffin Waxes,2000477.658322653,3.888755834922689e-05,146,kg CO2-Equivalents
PBA,ghg,SE,Precious metals,1709918.5724035867,3.323934060454598e-05,147,kg CO2-Equivalents
PBA,ghg,SE,White Spirit & SBP,1548267.1995086377,3.0096977494649617e-05,148,kg CO2-Equivalents
PBA,ghg,SE,products of Vegetable oils and fats,907750.2706788416,1.7645881457705567e-05,149,kg CO2-Equivalents
PBA,ghg,SE,Oxygen Steel Furnace Gas,741130.5970520473,1.4406938871501462e-05,150,kg CO2-Equivalents
PBA,ghg,SE,N-fertiliser,641247.431533634,1.246529637874821e-05,151,kg CO2-Equivalents
PBA,ghg,SE,Leather and leather products (19),515945.41662756854,1.0029533402009477e-05,152,kg CO2-Equivalents
PBA,ghg,SE,Paper waste for treatment: biogasification and land application,501808.4473962133,9.754722926832011e-06,153,kg CO2-Equivalents
PBA,ghg,SE,Processed rice,455041.82620673534,8.84562019192474e-06,154,kg CO2-Equivalents
PBA,ghg,SE,Electricity by solar photovoltaic,449503.88021389797,8.737967303608106e-06,155,kg CO2-Equivalents
PBA,ghg,SE,Ethane,331791.18652885704,6.449734178345482e-06,156,kg CO2-Equivalents
PBA,ghg,SE,Private households with employed persons (95),153590.51366636297,2.985666966706551e-06,157,kg CO2-Equivalents
PBA,ghg,SE,Aviation Gasoline,82804.33799001969,1.6096448324526294e-06,158,kg CO2-Equivalents
PBA,ghg,SE,Charcoal,79958.68900388193,1.5543278732606751e-06,159,kg CO2-Equivalents
PBA,ghg,SE,Coal Tar,74922.8414646892,1.4564353453419344e-06,160,kg CO2-Equivalents
PBA,ghg,SE,Other non-ferrous metal ores and concentrates,42658.67685920503,8.292478441644215e-07,161,kg CO2-Equivalents
PBA,ghg,SE,"Wool, silk-worm cocoons",16816.97480055822,3.269074693703519e-07,162,kg CO2-Equivalents
PBA,ghg,SE,Additives/Blending Components,10527.949057449894,2.0465423923431723e-07,163,kg CO2-Equivalents
PBA,ghg,SE,Electricity by Geothermal,3534.7411706026064,6.871231625574755e-08,164,kg CO2-Equivalents
PBA,ghg,SE,Nickel ores and concentrates,2505.106196343304,4.8697101402767976e-08,165,kg CO2-Equivalents
PBA,ghg,SE,Paper and wood waste for treatment: composting and land application,1474.0231577722157,2.86537374299101e-08,166,kg CO2-Equivalents
PBA,ghg,SE,Electricity by solar thermal,2.6509979978653377,5.153311205290385e-11,167,kg CO2-Equivalents
PBA,ghg,SE,Plant-based fibers,0.0,0.0,168,kg CO2-Equivalents
PBA,ghg,SE,Gasoline Type Jet Fuel,0.0,0.0,169,kg CO2-Equivalents
PBA,ghg,SE,Gas Coke,0.0,0.0,170,kg CO2-Equivalents
PBA,ghg,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,171,kg CO2-Equivalents
PBA,ghg,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,172,kg CO2-Equivalents
PBA,ghg,SE,Tobacco products (16),0.0,0.0,173,kg CO2-Equivalents
PBA,ghg,SE,Manure (biogas treatment),0.0,0.0,174,kg CO2-Equivalents
PBA,ghg,SE,Manure (conventional treatment),0.0,0.0,175,kg CO2-Equivalents
PBA,ghg,SE,Coking Coal,0.0,0.0,176,kg CO2-Equivalents
PBA,ghg,SE,Patent Fuel,0.0,0.0,177,kg CO2-Equivalents
PBA,ghg,SE,Sub-Bituminous Coal,0.0,0.0,178,kg CO2-Equivalents
PBA,ghg,SE,Other Hydrocarbons,0.0,0.0,179,kg CO2-Equivalents
PBA,ghg,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,180,kg CO2-Equivalents
PBA,ghg,SE,Lignite/Brown Coal,0.0,0.0,181,kg CO2-Equivalents
PBA,ghg,SE,Natural Gas Liquids,0.0,0.0,182,kg CO2-Equivalents
PBA,ghg,SE,BKB/Peat Briquettes,0.0,0.0,183,kg CO2-Equivalents
PBA,ghg,SE,Aluminium ores and concentrates,0.0,0.0,184,kg CO2-Equivalents
PBA,ghg,SE,Anthracite,0.0,0.0,185,kg CO2-Equivalents
PBA,ghg,SE,Other Bituminous Coal,0.0,0.0,186,kg CO2-Equivalents
PBA,ghg,SE,Paddy rice,0.0,0.0,187,kg CO2-Equivalents
PBA,ghg,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,188,kg CO2-Equivalents
PBA,ghg,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,189,kg CO2-Equivalents
PBA,ghg,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,190,kg CO2-Equivalents
PBA,ghg,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,191,kg CO2-Equivalents
PBA,ghg,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,192,kg CO2-Equivalents
PBA,ghg,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,193,kg CO2-Equivalents
PBA,ghg,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,194,kg CO2-Equivalents
PBA,ghg,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,195,kg CO2-Equivalents
PBA,ghg,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,196,kg CO2-Equivalents
PBA,ghg,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,197,kg CO2-Equivalents
PBA,ghg,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,198,kg CO2-Equivalents
PBA,ghg,SE,"Electricity by tide, wave, ocean",0.0,0.0,199,kg CO2-Equivalents
PBA,ghg,SE,Extra-territorial organizations and bodies,0.0,0.0,200,kg CO2-Equivalents
